,CASE_STATUS,FULL_TIME,PREVAILING_WAGE,lat,lon
393,CERTIFIED,1.0,58178.0,34.0028786,-84.1446376
394,WITHDRAWN,0.0,51730.0,40.55759860000001,-74.2846022
395,WITHDRAWN,1.0,138403.0,33.7489954,-84.3879824
396,CERTIFIED-WITHDRAWN,1.0,57970.0,44.9428975,-123.0350963
397,CERTIFIED,1.0,72571.0,37.7749295,-122.4194155
398,WITHDRAWN,0.0,67808.0,40.7127837,-74.00594129999998
399,CERTIFIED,1.0,53227.0,26.8233946,-80.1386547
400,CERTIFIED,1.0,111446.0,34.730368799999994,-86.5861037
401,CERTIFIED-WITHDRAWN,1.0,60000.0,40.0811745,-82.8087864
402,WITHDRAWN,1.0,79394.0,33.7489954,-84.3879824
403,CERTIFIED-WITHDRAWN,0.0,41850.0,40.7127837,-74.00594129999998
404,CERTIFIED,0.0,42224.0,13.4924875,144.7755192
405,CERTIFIED-WITHDRAWN,0.0,46508.8,41.8084314,-72.24952309999998
406,WITHDRAWN,1.0,48880.0,40.2364486,-83.3671432
407,CERTIFIED,1.0,100360.0,37.8043637,-122.27111370000002
408,CERTIFIED-WITHDRAWN,1.0,99653.0,37.3541079,-121.9552356
409,CERTIFIED,1.0,101899.0,47.6101497,-122.2015159
410,DENIED,1.0,83595.0,32.715738,-117.1610838
411,DENIED,1.0,61880.0,41.8781136,-87.62979820000002
412,CERTIFIED-WITHDRAWN,1.0,35280.0,39.7392358,-104.990251
413,WITHDRAWN,1.0,40269.0,42.36837,-83.3527097
414,CERTIFIED-WITHDRAWN,1.0,63419.0,29.9404826,-90.2031313
415,CERTIFIED-WITHDRAWN,1.0,37440.0,43.07305170000001,-89.4012302
416,CERTIFIED-WITHDRAWN,1.0,78458.0,33.5206608,-86.80249
417,DENIED,0.0,30576.0,40.5803818,-74.2851469
418,CERTIFIED-WITHDRAWN,1.0,71822.0,41.25236339999999,-95.9979883
419,CERTIFIED-WITHDRAWN,1.0,63877.0,40.8714873,-73.456788
420,CERTIFIED-WITHDRAWN,1.0,150654.0,40.7127837,-74.00594129999998
421,DENIED,1.0,78000.0,36.0395247,-114.9817213
422,DENIED,1.0,90958.0,34.1063989,-117.5931084
423,CERTIFIED-WITHDRAWN,1.0,65707.0,30.4382559,-84.2807329
424,DENIED,1.0,428900.0,40.744679,-73.94854240000002
425,DENIED,1.0,32340.0,34.0522342,-118.24368490000002
426,CERTIFIED,1.0,60757.0,33.494170399999994,-111.9260519
427,WITHDRAWN,1.0,87589.0,33.4483771,-112.0740373
428,CERTIFIED-WITHDRAWN,1.0,71386.0,30.267153000000004,-97.7430608
429,CERTIFIED-WITHDRAWN,1.0,62379.2,32.814017699999994,-96.9488945
430,CERTIFIED-WITHDRAWN,1.0,76211.0,40.5792701,-74.4115401
431,WITHDRAWN,1.0,79250.0,38.8799697,-77.1067698
432,CERTIFIED-WITHDRAWN,1.0,112528.0,33.494170399999994,-111.9260519
433,WITHDRAWN,1.0,91700.0,38.933867600000006,-77.17726040000002
434,CERTIFIED,0.0,37460.8,39.2037144,-76.8610462
435,WITHDRAWN,1.0,134472.0,37.7749295,-122.4194155
436,CERTIFIED-WITHDRAWN,1.0,55266.0,37.4418834,-122.1430195
437,DENIED,1.0,55682.0,36.1626638,-86.78160159999999
438,DENIED,1.0,61464.0,41.8781136,-87.62979820000002
439,WITHDRAWN,1.0,61526.0,40.5187154,-74.4120953
440,CERTIFIED,0.0,66643.0,42.1711365,-87.8445119
441,CERTIFIED,0.0,32677.0,43.16103,-77.61092190000002
442,WITHDRAWN,0.0,54850.0,32.366805199999995,-86.2999689
443,CERTIFIED,0.0,36317.0,41.8781136,-87.62979820000002
444,CERTIFIED-WITHDRAWN,1.0,41184.0,29.4241219,-98.4936282
445,CERTIFIED-WITHDRAWN,1.0,180211.0,42.3600825,-71.0588801
446,DENIED,1.0,44658.0,37.6688205,-122.0807964
447,CERTIFIED-WITHDRAWN,1.0,96138.0,37.7749295,-122.4194155
448,WITHDRAWN,0.0,58614.4,40.8859325,-74.0434736
449,CERTIFIED,1.0,38438.0,39.2014404,-85.9213796
450,CERTIFIED-WITHDRAWN,1.0,131269.0,37.3860517,-122.0838511
451,DENIED,1.0,72488.0,40.7127837,-74.00594129999998
452,WITHDRAWN,1.0,57075.0,32.96179,-96.8291685
453,CERTIFIED-WITHDRAWN,1.0,89378.0,40.7127837,-74.00594129999998
454,CERTIFIED,1.0,71234.0,33.7489954,-84.3879824
455,DENIED,1.0,37336.0,39.9525839,-75.1652215
456,CERTIFIED-WITHDRAWN,1.0,84300.0,33.0198431,-96.6988856
457,CERTIFIED-WITHDRAWN,1.0,40130.0,41.5833688,-87.5000412
458,DENIED,1.0,63606.4,26.7153424,-80.0533746
459,WITHDRAWN,1.0,95576.0,40.7127837,-74.00594129999998
460,DENIED,1.0,81140.0,32.7766642,-96.7969879
461,DENIED,1.0,58094.4,38.7651145,-76.8983059
462,CERTIFIED-WITHDRAWN,1.0,66538.0,29.7604267,-95.3698028
463,DENIED,1.0,48952.0,42.33142700000001,-83.0457538
464,CERTIFIED-WITHDRAWN,1.0,77834.0,33.7489954,-84.3879824
465,WITHDRAWN,1.0,69846.0,37.9100783,-122.0651819
466,CERTIFIED,1.0,83907.0,41.8781136,-87.62979820000002
467,WITHDRAWN,1.0,105643.0,37.7749295,-122.4194155
468,CERTIFIED,1.0,45614.0,35.2270869,-80.8431267
469,DENIED,1.0,40706.0,35.2225668,-97.4394777
470,CERTIFIED-WITHDRAWN,1.0,55931.0,26.1669711,-80.25659499999998
471,DENIED,0.0,39353.6,34.003903,-118.230073
472,CERTIFIED,0.0,63170.0,40.31733010000001,-74.61987909999998
473,CERTIFIED-WITHDRAWN,1.0,77314.0,32.7766642,-96.7969879
474,CERTIFIED-WITHDRAWN,1.0,68557.0,40.5792701,-74.4115401
475,CERTIFIED,1.0,74984.0,44.977753,-93.2650108
476,DENIED,1.0,35277.0,29.7604267,-95.3698028
477,CERTIFIED,1.0,68557.0,40.3382543,-74.58529200000002
478,CERTIFIED-WITHDRAWN,1.0,71718.0,38.984652,-77.09470920000003
479,WITHDRAWN,1.0,92789.0,37.7749295,-122.4194155
480,DENIED,1.0,95264.0,42.2586342,-87.840625
481,CERTIFIED,1.0,91749.0,42.26259320000001,-71.8022934
482,DENIED,1.0,40789.0,40.7127837,-74.00594129999998
483,WITHDRAWN,1.0,71198.0,43.6187102,-116.2146068
484,DENIED,1.0,61984.0,37.36883,-122.0363496
485,CERTIFIED-WITHDRAWN,1.0,37232.0,33.4255104,-111.9400054
486,CERTIFIED,1.0,123178.0,29.7604267,-95.3698028
487,CERTIFIED-WITHDRAWN,1.0,59530.0,42.3086444,-83.482116
488,CERTIFIED,1.0,52478.0,40.7556818,-73.88307009999998
489,DENIED,1.0,39042.0,18.4655394,-66.1057355
490,CERTIFIED-WITHDRAWN,1.0,40643.0,30.4582829,-91.1403196
491,CERTIFIED-WITHDRAWN,1.0,65957.0,44.8546856,-93.470786
492,CERTIFIED,1.0,56597.0,40.7127837,-74.00594129999998
493,WITHDRAWN,1.0,60819.0,42.4733688,-83.2218731
494,CERTIFIED-WITHDRAWN,0.0,55536.0,37.3382082,-121.88632859999998
495,CERTIFIED-WITHDRAWN,1.0,81432.0,42.960727,-85.4954803
496,CERTIFIED,1.0,58490.0,40.7127837,-74.00594129999998
497,WITHDRAWN,1.0,66102.0,27.7518284,-82.6267345
498,CERTIFIED-WITHDRAWN,0.0,55744.0,35.7795897,-78.6381787
499,CERTIFIED-WITHDRAWN,0.0,54579.0,39.768403,-86.158068
500,CERTIFIED,1.0,54475.0,35.79154000000001,-78.78111690000001
501,DENIED,1.0,68037.0,40.3572976,-74.66722259999997
502,DENIED,1.0,52395.0,33.7360619,-118.2922461
503,CERTIFIED,1.0,61693.0,39.9611755,-82.9987942
504,CERTIFIED,1.0,85862.0,37.7749295,-122.4194155
505,DENIED,0.0,34902.4,33.7475203,-116.9719684
506,DENIED,1.0,27560.0,34.0007104,-81.0348144
507,CERTIFIED-WITHDRAWN,1.0,57346.0,32.814017699999994,-96.9488945
508,CERTIFIED,1.0,41330.0,39.14344060000001,-77.2013705
509,WITHDRAWN,1.0,59259.0,32.2217429,-110.926479
510,DENIED,1.0,57678.0,36.1539816,-95.992775
511,WITHDRAWN,1.0,91520.0,29.7604267,-95.3698028
512,CERTIFIED,1.0,44866.0,41.408969,-75.66241219999998
513,CERTIFIED-WITHDRAWN,1.0,61450.0,32.2217429,-110.926479
514,CERTIFIED-WITHDRAWN,1.0,67288.0,38.9784453,-76.4921829
515,CERTIFIED,1.0,114130.0,37.3382082,-121.88632859999998
516,DENIED,0.0,47216.0,39.9525839,-75.1652215
517,CERTIFIED,1.0,98342.0,37.4418834,-122.1430195
518,DENIED,0.0,51937.6,40.718106,-73.84484690000002
519,CERTIFIED,1.0,130666.0,40.7281575,-74.0776417
520,CERTIFIED,1.0,87714.0,40.7127837,-74.00594129999998
521,WITHDRAWN,1.0,75858.0,38.6779591,-121.17605829999998
522,WITHDRAWN,1.0,63024.0,29.7604267,-95.3698028
523,WITHDRAWN,1.0,60008.0,33.7489954,-84.3879824
524,DENIED,1.0,99247200.0,29.7604267,-95.3698028
525,WITHDRAWN,1.0,138778.0,39.768403,-86.158068
526,CERTIFIED,1.0,91853.0,47.6062095,-122.33207079999998
527,CERTIFIED-WITHDRAWN,0.0,58053.0,41.0167639,-74.2057011
528,WITHDRAWN,1.0,78832.0,42.1306563,-70.9161551
529,WITHDRAWN,1.0,54184.0,37.4137536,-79.1422464
530,CERTIFIED-WITHDRAWN,0.0,50020.0,37.0870821,-76.4730122
531,WITHDRAWN,1.0,57450.0,41.801141,-88.0747875
532,CERTIFIED-WITHDRAWN,1.0,93018.0,40.3789957,-74.54654359999998
533,DENIED,0.0,35630.4,40.2968979,-111.69464750000002
534,CERTIFIED-WITHDRAWN,1.0,71062.0,30.267153000000004,-97.7430608
535,CERTIFIED,1.0,79643.0,37.6624312,-121.8746789
536,CERTIFIED-WITHDRAWN,0.0,45885.0,40.554887,-74.4642861
537,DENIED,1.0,79102.0,40.39680120000001,-74.0915982
538,CERTIFIED-WITHDRAWN,1.0,55890.0,36.1539816,-95.992775
539,CERTIFIED,1.0,79102.0,37.4323341,-121.8995741
540,CERTIFIED-WITHDRAWN,1.0,67163.0,42.5481714,-71.17244670000002
541,WITHDRAWN,1.0,31990.0,37.5985468,-122.3871942
542,CERTIFIED,1.0,56680.0,29.7604267,-95.3698028
543,CERTIFIED-WITHDRAWN,1.0,71635.2,39.0839973,-77.1527578
544,DENIED,1.0,146524.0,42.5083482,-89.0317765
545,DENIED,1.0,50065.6,41.8781136,-87.62979820000002
546,CERTIFIED-WITHDRAWN,1.0,68162.0,32.7766642,-96.7969879
547,DENIED,1.0,63898.0,39.9205411,-105.0866504
548,DENIED,0.0,65042.0,32.7766642,-96.7969879
549,WITHDRAWN,1.0,94848.0,33.6839473,-117.7946942
550,WITHDRAWN,1.0,46426.0,37.54826970000001,-121.9885719
551,WITHDRAWN,1.0,42827.0,45.4646985,-98.4864829
552,CERTIFIED-WITHDRAWN,1.0,48755.2,41.49932,-81.6943605
553,CERTIFIED-WITHDRAWN,1.0,70554.0,40.39680120000001,-74.0915982
554,CERTIFIED,1.0,110490.0,38.9586307,-77.35700279999998
555,CERTIFIED-WITHDRAWN,1.0,97427.0,40.7127837,-74.00594129999998
556,WITHDRAWN,1.0,77688.0,40.0362184,-75.5138118
557,DENIED,1.0,40820.0,42.3086444,-83.482116
558,WITHDRAWN,1.0,70304.0,40.3382543,-74.58529200000002
559,CERTIFIED-WITHDRAWN,1.0,64854.0,32.7766642,-96.7969879
560,DENIED,1.0,42453.0,30.267153000000004,-97.7430608
561,CERTIFIED-WITHDRAWN,1.0,71510.0,40.7127837,-74.00594129999998
562,CERTIFIED-WITHDRAWN,1.0,36067.0,34.2257255,-77.9447102
563,WITHDRAWN,1.0,37710.0,31.3271189,-89.2903392
564,DENIED,1.0,223413.0,40.7127837,-74.00594129999998
565,CERTIFIED-WITHDRAWN,0.0,66206.0,39.2014404,-85.9213796
566,DENIED,1.0,48568.0,28.0836269,-80.6081089
567,CERTIFIED-WITHDRAWN,0.0,52853.0,40.7127837,-74.00594129999998
568,DENIED,0.0,46571.2,40.7127837,-74.00594129999998
569,CERTIFIED-WITHDRAWN,1.0,37170.0,39.9611755,-82.9987942
570,CERTIFIED,1.0,63960.0,39.9525839,-75.1652215
571,DENIED,1.0,64230.0,39.5807452,-104.8771726
572,WITHDRAWN,1.0,94640.0,42.4906231,-71.27600890000002
573,WITHDRAWN,1.0,76814.4,41.55199520000001,-81.4392828
574,DENIED,0.0,105643.2,37.56299170000001,-122.3255254
575,CERTIFIED-WITHDRAWN,1.0,61901.0,42.6064095,-83.1497751
576,WITHDRAWN,1.0,38334.0,25.7616798,-80.1917902
577,CERTIFIED-WITHDRAWN,1.0,73445.0,40.5187154,-74.4120953
578,CERTIFIED,0.0,67732.0,37.7749295,-122.4194155
579,WITHDRAWN,1.0,71115.0,35.99403289999999,-78.898619
580,DENIED,1.0,87422.0,39.0437567,-77.4874416
581,WITHDRAWN,1.0,52666.0,43.0605671,-88.1064787
582,WITHDRAWN,1.0,68099.0,47.6062095,-122.33207079999998
583,WITHDRAWN,1.0,68931.0,37.7749295,-122.4194155
584,WITHDRAWN,1.0,63274.0,42.0039178,-87.97034609999999
585,CERTIFIED-WITHDRAWN,1.0,96429.0,40.787878000000006,-74.38820720000002
586,CERTIFIED-WITHDRAWN,1.0,47549.0,44.977753,-93.2650108
587,CERTIFIED,1.0,78395.0,44.977753,-93.2650108
588,DENIED,1.0,61568.0,40.7127837,-74.00594129999998
589,CERTIFIED-WITHDRAWN,1.0,52770.0,40.3382543,-74.58529200000002
590,CERTIFIED,0.0,56514.0,42.1275267,-87.82895479999998
591,CERTIFIED,1.0,100880.0,37.7749295,-122.4194155
592,CERTIFIED-WITHDRAWN,1.0,70907.0,37.36883,-122.0363496
593,CERTIFIED-WITHDRAWN,1.0,62566.0,40.7127837,-74.00594129999998
594,DENIED,1.0,64300.0,29.7604267,-95.3698028
595,WITHDRAWN,1.0,97240.0,40.0792766,-75.3015714
596,WITHDRAWN,1.0,49379.0,35.5848596,-80.81007240000002
597,CERTIFIED,1.0,47190.0,38.9071923,-77.03687070000002
598,CERTIFIED-WITHDRAWN,1.0,49878.0,41.49932,-81.6943605
599,DENIED,1.0,71700.0,42.3370413,-71.2092214
600,WITHDRAWN,1.0,90938.0,42.6389216,-83.2910468
601,CERTIFIED-WITHDRAWN,1.0,62171.0,39.1031182,-84.5120196
602,CERTIFIED-WITHDRAWN,1.0,29141.0,28.5383355,-81.3792365
603,CERTIFIED,1.0,66310.0,30.267153000000004,-97.7430608
604,CERTIFIED-WITHDRAWN,1.0,37149.0,39.2903848,-76.6121893
605,CERTIFIED,1.0,72613.0,37.3382082,-121.88632859999998
606,WITHDRAWN,1.0,71490.0,37.4852152,-122.2363548
607,WITHDRAWN,1.0,68723.0,37.4418834,-122.1430195
608,CERTIFIED,1.0,55432.0,33.4255104,-111.9400054
609,DENIED,1.0,28100.8,42.732535,-84.55553470000002
610,CERTIFIED-WITHDRAWN,1.0,97490.0,38.9906657,-77.026088
611,CERTIFIED-WITHDRAWN,1.0,44366.4,41.6611277,-91.5301683
612,CERTIFIED-WITHDRAWN,1.0,72779.0,42.25287720000001,-71.0022705
613,DENIED,1.0,99549.0,37.7749295,-122.4194155
614,WITHDRAWN,1.0,61776.0,33.952602,-84.5499327
615,DENIED,1.0,68100.0,34.364732399999994,-89.538443
616,CERTIFIED,1.0,52228.8,40.5852602,-105.084423
617,DENIED,1.0,74381.0,40.735657,-74.1723667
618,DENIED,1.0,35000.0,40.7127837,-74.00594129999998
619,WITHDRAWN,1.0,82534.0,39.9611755,-82.9987942
620,WITHDRAWN,1.0,202946.0,39.9356016,-91.4098726
621,CERTIFIED,1.0,89700.0,38.9586307,-77.35700279999998
622,DENIED,1.0,35360.0,44.5645659,-123.2620435
623,WITHDRAWN,1.0,78811.0,32.715738,-117.1610838
624,WITHDRAWN,1.0,168833.6,44.977753,-93.2650108
625,CERTIFIED-WITHDRAWN,1.0,51106.0,39.755543,-105.2210997
626,DENIED,1.0,46155.0,41.08144470000001,-81.51900529999998
627,WITHDRAWN,1.0,83637.0,37.3229978,-122.0321823
628,CERTIFIED-WITHDRAWN,1.0,100734.0,30.267153000000004,-97.7430608
629,WITHDRAWN,1.0,94640.0,40.7127837,-74.00594129999998
630,CERTIFIED,1.0,55494.0,40.7127837,-74.00594129999998
631,CERTIFIED-WITHDRAWN,1.0,108659.2,40.4406248,-79.9958864
632,CERTIFIED,1.0,38314.0,35.1495343,-90.0489801
633,CERTIFIED,1.0,58926.0,45.0941315,-93.3563405
634,CERTIFIED-WITHDRAWN,1.0,78298.0,33.8352932,-117.9145036
635,DENIED,1.0,104416.0,29.7604267,-95.3698028
636,DENIED,0.0,42848.0,41.8781136,-87.62979820000002
637,DENIED,1.0,73570.0,37.6624312,-121.8746789
638,DENIED,1.0,101899.0,47.6101497,-122.2015159
639,CERTIFIED-WITHDRAWN,0.0,48506.0,42.2917069,-85.5872286
640,DENIED,1.0,52749.0,29.4241219,-98.4936282
641,DENIED,1.0,83803.0,36.3302284,-119.2920585
642,WITHDRAWN,1.0,97219.0,47.6062095,-122.33207079999998
643,CERTIFIED,1.0,90792.0,37.6624312,-121.8746789
644,CERTIFIED,1.0,89086.0,39.2903848,-76.6121893
645,DENIED,1.0,45822.0,30.4382559,-84.2807329
646,WITHDRAWN,1.0,64417.6,32.814017699999994,-96.9488945
647,DENIED,1.0,130790.0,37.7749295,-122.4194155
648,DENIED,1.0,59571.0,41.5236437,-90.5776367
649,WITHDRAWN,1.0,98342.0,37.3541079,-121.9552356
650,CERTIFIED-WITHDRAWN,1.0,72010.0,40.7127837,-74.00594129999998
651,CERTIFIED-WITHDRAWN,1.0,76690.0,37.7749295,-122.4194155
652,CERTIFIED,1.0,24291.0,29.6516344,-82.3248262
653,CERTIFIED-WITHDRAWN,1.0,77688.0,40.8256536,-73.2026138
654,WITHDRAWN,1.0,60986.0,43.0972174,-89.5042876
655,DENIED,1.0,80933.0,33.4483771,-112.0740373
656,DENIED,1.0,32926.0,37.54826970000001,-121.9885719
657,DENIED,1.0,104458.0,40.7281575,-74.0776417
658,CERTIFIED,1.0,99715.0,40.7127837,-74.00594129999998
659,DENIED,1.0,36000.0,40.1672068,-105.1019275
660,WITHDRAWN,1.0,65728.0,39.1031182,-84.5120196
661,DENIED,1.0,79394.0,37.4852152,-122.2363548
662,WITHDRAWN,1.0,55078.0,32.9341893,-97.229298
663,WITHDRAWN,1.0,79102.0,39.7392358,-104.990251
664,WITHDRAWN,1.0,91600.0,29.7604267,-95.3698028
665,WITHDRAWN,1.0,56805.0,42.2586342,-87.840625
666,DENIED,1.0,83179.0,38.6779591,-121.17605829999998
667,WITHDRAWN,1.0,83990.0,40.04159960000001,-75.3698895
668,DENIED,1.0,44283.0,39.2903848,-76.6121893
669,CERTIFIED,1.0,62608.0,39.1429081,-94.5729781
670,CERTIFIED,1.0,54122.0,40.7442664,-73.4820687
671,CERTIFIED-WITHDRAWN,1.0,54300.0,41.0534302,-73.53873409999999
672,WITHDRAWN,1.0,76253.0,39.9611755,-82.9987942
673,CERTIFIED-WITHDRAWN,1.0,86070.0,29.7604267,-95.3698028
674,DENIED,1.0,68515.0,32.948333500000004,-96.7298519
675,WITHDRAWN,1.0,76773.0,32.814017699999994,-96.9488945
676,CERTIFIED,1.0,71989.0,37.665978,-77.5063739
677,CERTIFIED-WITHDRAWN,1.0,48922.0,39.9525839,-75.1652215
678,CERTIFIED-WITHDRAWN,1.0,52395.0,33.1506744,-96.8236116
679,CERTIFIED-WITHDRAWN,1.0,61399.0,32.715738,-117.1610838
680,WITHDRAWN,1.0,71300.0,42.3736158,-71.10973349999998
681,CERTIFIED,1.0,53547.0,41.3206523,-73.0889973
682,DENIED,1.0,32302.0,42.7794417,-96.9292104
683,WITHDRAWN,1.0,88691.0,42.3736158,-71.10973349999998
684,CERTIFIED-WITHDRAWN,1.0,52332.8,41.6005448,-93.6091064
685,CERTIFIED,1.0,59197.0,40.7483499,-74.3232194
686,CERTIFIED-WITHDRAWN,1.0,71448.0,33.7489954,-84.3879824
687,WITHDRAWN,1.0,129022.0,40.6936488,-89.58898640000002
688,WITHDRAWN,0.0,64147.2,33.8583483,-118.0647871
689,WITHDRAWN,1.0,104146.0,34.0522342,-118.24368490000002
690,CERTIFIED,1.0,64771.0,39.2014404,-85.9213796
691,CERTIFIED,1.0,57491.0,37.7749295,-122.4194155
692,CERTIFIED-WITHDRAWN,1.0,45011.0,32.96179,-96.8291685
693,CERTIFIED-WITHDRAWN,1.0,67122.0,32.814017699999994,-96.9488945
694,DENIED,1.0,27040.0,42.866632,-106.313081
695,CERTIFIED,1.0,74485.0,36.6777372,-121.6555013
696,CERTIFIED-WITHDRAWN,1.0,26522.0,30.4582829,-91.1403196
697,WITHDRAWN,1.0,64542.0,39.1031182,-84.5120196
698,CERTIFIED,1.0,76149.0,40.121497,-75.3399048
699,CERTIFIED-WITHDRAWN,0.0,58053.0,34.0522342,-118.24368490000002
700,CERTIFIED-WITHDRAWN,1.0,48754.0,33.7489954,-84.3879824
701,CERTIFIED-WITHDRAWN,1.0,65582.0,40.7127837,-74.00594129999998
702,DENIED,1.0,97480.0,40.4406248,-79.9958864
703,CERTIFIED,1.0,75566.0,37.3382082,-121.88632859999998
704,DENIED,0.0,61818.0,40.7127837,-74.00594129999998
705,DENIED,1.0,67746.0,37.7749295,-122.4194155
706,CERTIFIED-WITHDRAWN,1.0,39187.0,46.8771863,-96.7898034
707,DENIED,1.0,42827.0,33.7489954,-84.3879824
708,DENIED,1.0,59821.0,41.8781136,-87.62979820000002
709,CERTIFIED-WITHDRAWN,1.0,89710.0,33.8352932,-117.9145036
710,CERTIFIED,1.0,34710.0,38.41924960000001,-82.445154
711,CERTIFIED-WITHDRAWN,0.0,108971.2,32.5631924,-97.1416768
712,WITHDRAWN,1.0,55474.0,38.933867600000006,-77.17726040000002
713,CERTIFIED,1.0,72571.0,37.7749295,-122.4194155
714,WITHDRAWN,1.0,108867.0,29.6196787,-95.6349463
715,CERTIFIED,1.0,61131.2,33.83584920000001,-118.3406288
716,CERTIFIED,1.0,80142.0,41.8781136,-87.62979820000002
717,DENIED,1.0,32240.0,40.9700171,-73.71763370000002
718,WITHDRAWN,0.0,46530.0,41.9110123,-71.4418101
719,CERTIFIED,1.0,75712.0,41.55199520000001,-81.4392828
720,DENIED,0.0,67000.0,37.6688205,-122.0807964
721,CERTIFIED-WITHDRAWN,1.0,76690.0,37.7749295,-122.4194155
722,DENIED,1.0,74547.0,34.1394513,-117.9772873
723,DENIED,1.0,145538.0,40.7127837,-74.00594129999998
724,CERTIFIED,0.0,60341.0,42.6425794,-73.742898
725,CERTIFIED,0.0,56909.0,34.07537620000001,-84.2940899
726,DENIED,1.0,56680.0,34.01945429999999,-118.4911912
727,WITHDRAWN,0.0,38771.2,25.7616798,-80.1917902
728,CERTIFIED,1.0,90085.0,40.7127837,-74.00594129999998
729,WITHDRAWN,1.0,153213.0,34.7464809,-92.2895948
730,DENIED,1.0,37030.0,33.8352932,-117.9145036
731,CERTIFIED-WITHDRAWN,1.0,63173.0,44.840798,-93.2982799
732,CERTIFIED,1.0,62275.0,41.7798226,-71.4372796
733,WITHDRAWN,1.0,92310.4,33.9719826,-118.4265872
734,DENIED,1.0,97573.0,26.271192,-80.27060440000002
735,CERTIFIED,1.0,81494.0,40.7127837,-74.00594129999998
736,CERTIFIED,1.0,57200.0,40.0994425,-74.9325683
737,CERTIFIED,1.0,59946.0,35.4675602,-97.5164276
738,WITHDRAWN,0.0,61942.0,25.7616798,-80.1917902
739,CERTIFIED-WITHDRAWN,1.0,60736.0,40.5792701,-74.4115401
740,CERTIFIED,1.0,67205.0,40.7127837,-74.00594129999998
741,CERTIFIED-WITHDRAWN,1.0,54288.0,42.20790170000001,-71.0040013
742,WITHDRAWN,1.0,68661.0,40.7127837,-74.00594129999998
743,CERTIFIED-WITHDRAWN,1.0,68286.0,33.4483771,-112.0740373
744,DENIED,1.0,58760.0,40.043912,-75.37545990000002
745,CERTIFIED,0.0,67787.0,40.3572976,-74.66722259999997
746,WITHDRAWN,1.0,71906.0,47.6739881,-122.121512
747,DENIED,1.0,58552.0,38.9071923,-77.03687070000002
748,WITHDRAWN,1.0,94744.0,37.7749295,-122.4194155
749,WITHDRAWN,1.0,123282.0,37.3382082,-121.88632859999998
750,DENIED,0.0,62316.8,37.2358078,-121.9623751
751,WITHDRAWN,1.0,53414.0,42.5792583,-71.4378411
752,CERTIFIED-WITHDRAWN,1.0,115794.0,32.814017699999994,-96.9488945
753,CERTIFIED,1.0,70054.0,27.950575,-82.4571776
754,CERTIFIED,1.0,62546.0,37.54826970000001,-121.9885719
755,WITHDRAWN,1.0,99653.0,37.3860517,-122.0838511
756,CERTIFIED-WITHDRAWN,1.0,108202.0,29.7604267,-95.3698028
757,WITHDRAWN,1.0,49525.0,42.0027181,-72.5441445
758,DENIED,1.0,46904.0,33.7489954,-84.3879824
759,DENIED,1.0,195499.0,40.7127837,-74.00594129999998
760,CERTIFIED,0.0,72779.2,38.9071923,-77.03687070000002
761,CERTIFIED,1.0,41246.0,42.3782065,-71.0602131
762,WITHDRAWN,1.0,66560.0,40.6342489,-74.50047959999998
763,WITHDRAWN,1.0,47247.2,40.7127837,-74.00594129999998
764,CERTIFIED,1.0,56576.0,34.1397694,-118.3505779
765,CERTIFIED-WITHDRAWN,1.0,57179.0,37.36883,-122.0363496
766,CERTIFIED-WITHDRAWN,1.0,54163.0,40.7127837,-74.00594129999998
767,WITHDRAWN,1.0,85530.0,40.7127837,-74.00594129999998
768,CERTIFIED,1.0,69035.0,37.5407246,-77.4360481
769,DENIED,1.0,50336.0,32.814017699999994,-96.9488945
770,CERTIFIED-WITHDRAWN,1.0,108493.0,37.3860517,-122.0838511
771,CERTIFIED-WITHDRAWN,1.0,58157.0,40.2170534,-74.74293840000001
772,CERTIFIED-WITHDRAWN,1.0,65499.0,35.1495343,-90.0489801
773,WITHDRAWN,1.0,105144.0,38.9071923,-77.03687070000002
774,CERTIFIED-WITHDRAWN,1.0,94078.0,40.7127837,-74.00594129999998
775,WITHDRAWN,1.0,102900.0,37.5364134,-122.2455364
776,CERTIFIED-WITHDRAWN,0.0,38210.0,26.1669711,-80.25659499999998
777,CERTIFIED,0.0,68640.0,45.0941315,-93.3563405
778,DENIED,1.0,36067.0,42.33142700000001,-83.0457538
779,CERTIFIED-WITHDRAWN,1.0,76440.0,40.7281575,-74.0776417
780,WITHDRAWN,1.0,103460.0,37.36883,-122.0363496
781,CERTIFIED,1.0,61589.0,37.4418834,-122.1430195
782,CERTIFIED,1.0,76107.0,30.09716210000001,-95.6160549
783,CERTIFIED,1.0,55245.0,33.83584920000001,-118.3406288
784,CERTIFIED-WITHDRAWN,1.0,74922.0,42.0333607,-88.0834059
785,CERTIFIED,1.0,76378.0,42.2811843,-71.0245188
786,WITHDRAWN,1.0,58032.0,42.4989936,-83.3677168
787,CERTIFIED,1.0,76856.0,42.5047161,-71.19562049999998
788,DENIED,1.0,56597.0,41.4169806,-87.3653135
789,DENIED,1.0,98200.0,40.7127837,-74.00594129999998
790,CERTIFIED-WITHDRAWN,1.0,61506.0,35.7795897,-78.6381787
791,CERTIFIED-WITHDRAWN,1.0,72134.0,37.5407246,-77.4360481
792,WITHDRAWN,1.0,52395.0,34.0522342,-118.24368490000002
793,CERTIFIED,1.0,66061.0,32.715738,-117.1610838
794,CERTIFIED,0.0,48318.0,40.7127837,-74.00594129999998
